F 333 L0.049,0.118,0.022,0.007,0.007,0.009,0.006,0.003
F 334 L0.087,0.117,0.020,0.007,0.006,0.009,0.007,0.003
F 335 L0.065,0.130,0.017,0.007,0.006,0.009,0.007,0.003
F 336 L0.067,0.140,0.016,0.009,0.007,0.011,0.009,0.004
F 337 L0.072,0.135,0.018,0.011,0.009,0.011,0.010,0.005
F 338 L0.066,0.128,0.028,0.012,0.009,0.011,0.010,0.005
F 339 L0.085,0.119,0.036,0.016,0.010,0.012,0.010,0.004
F 340 L0.085,0.127,0.051,0.016,0.011,0.012,0.009,0.005
F 341 L0.082,0.124,0.073,0.023,0.016,0.014,0.010,0.006
F 342 L0.055,0.128,0.101,0.053,0.035,0.023,0.017,0.012
F 343 L0.094,0.257,0.160,0.042,0.025,0.016,0.012,0.008
F 344 L0.099,0.457,0.132,0.018,0.011,0.008,0.007,0.004
F 345 L0.060,0.355,0.086,0.018,0.009,0.007,0.008,0.005
F 346 L0.205,0.208,0.086,0.015,0.009,0.006,0.006,0.004
F 347 L0.391,0.318,0.070,0.016,0.008,0.006,0.008,0.005
F 348 L0.379,0.297,0.070,0.016,0.007,0.007,0.009,0.005
F 349 L0.231,0.245,0.071,0.015,0.009,0.008,0.007,0.003
F 350 L0.322,0.257,0.070,0.017,0.009,0.009,0.011,0.006
F 351 L0.265,0.172,0.078,0.017,0.009,0.009,0.009,0.004
F 352 L0.331,0.282,0.060,0.019,0.010,0.009,0.009,0.006
F 353 L0.275,0.276,0.068,0.027,0.008,0.009,0.013,0.009
F 354 L0.188,0.178,0.080,0.020,0.009,0.009,0.009,0.004
F 355 L0.245,0.312,0.075,0.015,0.010,0.009,0.007,0.003
F 356 L0.222,0.210,0.084,0.016,0.010,0.008,0.007,0.003
F 357 L0.249,0.146,0.075,0.021,0.011,0.009,0.009,0.006
F 358 L0.285,0.163,0.084,0.035,0.015,0.013,0.017,0.014
F 359 L0.273,0.246,0.126,0.027,0.013,0.011,0.014,0.010
F 360 L0.158,0.443,0.085,0.017,0.009,0.009,0.009,0.005
F 361 L0.051,0.347,0.090,0.017,0.010,0.008,0.010,0.006
F 362 L0.099,0.206,0.091,0.016,0.010,0.008,0.009,0.005
F 363 L0.139,0.212,0.054,0.019,0.009,0.008,0.012,0.007
F 364 L0.165,0.274,0.084,0.019,0.009,0.009,0.012,0.007
F 365 L0.150,0.257,0.090,0.015,0.010,0.009,0.008,0.004
F 366 L0.172,0.281,0.069,0.018,0.009,0.010,0.012,0.007
F 367 L0.117,0.242,0.090,0.019,0.010,0.010,0.010,0.005
F 368 L0.108,0.342,0.080,0.022,0.011,0.010,0.011,0.008
F 369 L0.179,0.299,0.103,0.026,0.009,0.010,0.015,0.011
F 370 L0.130,0.254,0.103,0.023,0.009,0.008,0.009,0.004
F 371 L0.082,0.334,0.087,0.019,0.009,0.009,0.006,0.001
F 372 L0.082,0.262,0.087,0.017,0.010,0.009,0.007,0.001
F 373 L0.091,0.236,0.081,0.024,0.011,0.011,0.010,0.005
F 374 L0.161,0.192,0.098,0.048,0.016,0.016,0.018,0.013
F 375 L0.149,0.273,0.161,0.034,0.015,0.013,0.014,0.009
F 376 L0.076,0.416,0.113,0.017,0.009,0.008,0.008,0.005
F 377 L0.052,0.375,0.087,0.015,0.008,0.007,0.009,0.006
